usage_start_date,cloud_provider,billing_account_id,environment,region,service_name,usage_type,usage_quantity,unblended_cost,currency,resource_id,line_item_description,tag_cost_center
2026-04-29,GCP,ACT-8387,Staging,ap-south-1,BigQuery,Analysis,84.003,12.6,USD,gcp-bigquery-staging-001,Charge for BigQuery Analysis in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-7747,Staging,ap-south-1,BigQuery,ActiveStorage,98.5497,14.78,USD,gcp-bigquery-staging-001,Charge for BigQuery ActiveStorage in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-7490,Staging,ap-south-1,Cloud Storage,MultiRegional,87.0101,13.05,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage MultiRegional in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-9194,Staging,ap-south-1,Cloud Storage,Class-A-Operations,98.6434,14.8,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-6133,Staging,ap-south-1,PubSub,MessageDelivery,97.0471,14.56,USD,gcp-pubsub-staging-001,Charge for PubSub MessageDelivery in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-6141,Dev,us-east-1,Compute Engine,N1-Standard-8,45.6915,6.85,USD,gcp-compute engine-dev-001,Charge for Compute Engine N1-Standard-8 in us-east-1,ENG-RD
2026-04-29,GCP,ACT-3696,Dev,us-east-1,Compute Engine,PersistentDisk,15.0874,2.26,USD,gcp-compute engine-dev-001,Charge for Compute Engine PersistentDisk in us-east-1,ENG-RD
2026-04-29,GCP,ACT-5127,Dev,us-east-1,BigQuery,Analysis,76.084,11.41,USD,gcp-bigquery-dev-001,Charge for BigQuery Analysis in us-east-1,ENG-RD
2026-04-29,GCP,ACT-3487,Dev,us-east-1,BigQuery,ActiveStorage,93.8731,14.08,USD,gcp-bigquery-dev-001,Charge for BigQuery ActiveStorage in us-east-1,ENG-RD
2026-04-29,GCP,ACT-7759,Dev,us-east-1,Cloud Storage,MultiRegional,17.8598,2.68,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage MultiRegional in us-east-1,ENG-RD
2026-04-29,GCP,ACT-9259,Dev,us-east-1,Cloud Storage,Class-A-Operations,28.2873,4.24,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage Class-A-Operations in us-east-1,ENG-RD
2026-04-29,GCP,ACT-3499,Dev,us-east-1,PubSub,MessageDelivery,30.8948,4.63,USD,gcp-pubsub-dev-001,Charge for PubSub MessageDelivery in us-east-1,ENG-RD
2026-04-29,GCP,ACT-2119,Dev,eu-west-1,Compute Engine,N1-Standard-8,19.1093,2.87,USD,gcp-compute engine-dev-001,Charge for Compute Engine N1-Standard-8 in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-5981,Dev,eu-west-1,Compute Engine,PersistentDisk,79.6144,11.94,USD,gcp-compute engine-dev-001,Charge for Compute Engine PersistentDisk in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-6248,Dev,eu-west-1,BigQuery,Analysis,18.8637,2.83,USD,gcp-bigquery-dev-001,Charge for BigQuery Analysis in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-7469,Dev,eu-west-1,BigQuery,ActiveStorage,48.3803,7.26,USD,gcp-bigquery-dev-001,Charge for BigQuery ActiveStorage in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-4152,Dev,eu-west-1,Cloud Storage,MultiRegional,16.2382,2.44,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage MultiRegional in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-6751,Dev,eu-west-1,Cloud Storage,Class-A-Operations,30.275,4.54,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage Class-A-Operations in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-3297,Dev,eu-west-1,PubSub,MessageDelivery,69.4899,10.42,USD,gcp-pubsub-dev-001,Charge for PubSub MessageDelivery in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-7248,Dev,ap-south-1,Compute Engine,N1-Standard-8,95.7721,14.37,USD,gcp-compute engine-dev-001,Charge for Compute Engine N1-Standard-8 in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-6073,Dev,ap-south-1,Compute Engine,PersistentDisk,78.5846,11.79,USD,gcp-compute engine-dev-001,Charge for Compute Engine PersistentDisk in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-2594,Dev,ap-south-1,BigQuery,Analysis,43.3882,6.51,USD,gcp-bigquery-dev-001,Charge for BigQuery Analysis in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-2295,Dev,ap-south-1,BigQuery,ActiveStorage,29.2698,4.39,USD,gcp-bigquery-dev-001,Charge for BigQuery ActiveStorage in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-3252,Dev,ap-south-1,Cloud Storage,MultiRegional,71.2185,10.68,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage MultiRegional in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-3159,Dev,ap-south-1,Cloud Storage,Class-A-Operations,66.7368,10.01,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-7216,Dev,ap-south-1,PubSub,MessageDelivery,60.7968,9.12,USD,gcp-pubsub-dev-001,Charge for PubSub MessageDelivery in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-6829,Shared-Services,us-east-1,Compute Engine,N1-Standard-8,72.2128,10.83,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine N1-Standard-8 in us-east-1,ENG-RD
2026-04-29,GCP,ACT-6019,Shared-Services,us-east-1,Compute Engine,PersistentDisk,56.2508,8.44,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine PersistentDisk in us-east-1,ENG-RD
2026-04-29,GCP,ACT-3965,Shared-Services,us-east-1,BigQuery,Analysis,26.7763,4.02,USD,gcp-bigquery-shared-services-001,Charge for BigQuery Analysis in us-east-1,ENG-RD
2026-04-29,GCP,ACT-1498,Shared-Services,us-east-1,BigQuery,ActiveStorage,36.8726,5.53,USD,gcp-bigquery-shared-services-001,Charge for BigQuery ActiveStorage in us-east-1,ENG-RD
2026-04-29,GCP,ACT-2448,Shared-Services,us-east-1,Cloud Storage,MultiRegional,27.0438,4.06,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage MultiRegional in us-east-1,ENG-RD
2026-04-29,GCP,ACT-9346,Shared-Services,us-east-1,Cloud Storage,Class-A-Operations,13.4364,2.02,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage Class-A-Operations in us-east-1,ENG-RD
2026-04-29,GCP,ACT-3099,Shared-Services,us-east-1,PubSub,MessageDelivery,84.3513,12.65,USD,gcp-pubsub-shared-services-001,Charge for PubSub MessageDelivery in us-east-1,ENG-RD
2026-04-29,GCP,ACT-9947,Shared-Services,eu-west-1,Compute Engine,N1-Standard-8,98.1713,14.73,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine N1-Standard-8 in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-4780,Shared-Services,eu-west-1,Compute Engine,PersistentDisk,32.949,4.94,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine PersistentDisk in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-6710,Shared-Services,eu-west-1,BigQuery,Analysis,50.9034,7.64,USD,gcp-bigquery-shared-services-001,Charge for BigQuery Analysis in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-8376,Shared-Services,eu-west-1,BigQuery,ActiveStorage,79.6892,11.95,USD,gcp-bigquery-shared-services-001,Charge for BigQuery ActiveStorage in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-2733,Shared-Services,eu-west-1,Cloud Storage,MultiRegional,61.9086,9.29,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage MultiRegional in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-2713,Shared-Services,eu-west-1,Cloud Storage,Class-A-Operations,45.4972,6.82,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage Class-A-Operations in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-4934,Shared-Services,eu-west-1,PubSub,MessageDelivery,51.6279,7.74,USD,gcp-pubsub-shared-services-001,Charge for PubSub MessageDelivery in eu-west-1,ENG-RD
2026-04-29,GCP,ACT-3349,Shared-Services,ap-south-1,Compute Engine,N1-Standard-8,21.4148,3.21,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine N1-Standard-8 in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-5689,Shared-Services,ap-south-1,Compute Engine,PersistentDisk,51.5947,7.74,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine PersistentDisk in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-8473,Shared-Services,ap-south-1,BigQuery,Analysis,49.6825,7.45,USD,gcp-bigquery-shared-services-001,Charge for BigQuery Analysis in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-2387,Shared-Services,ap-south-1,BigQuery,ActiveStorage,55.9315,8.39,USD,gcp-bigquery-shared-services-001,Charge for BigQuery ActiveStorage in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-6963,Shared-Services,ap-south-1,Cloud Storage,MultiRegional,94.75,14.21,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage MultiRegional in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-9559,Shared-Services,ap-south-1,Cloud Storage,Class-A-Operations,61.9366,9.29,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,ENG-RD
2026-04-29,GCP,ACT-1656,Shared-Services,ap-south-1,PubSub,MessageDelivery,68.7954,10.32,USD,gcp-pubsub-shared-services-001,Charge for PubSub MessageDelivery in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-8796,Prod,us-east-1,Virtual Machines,D2s_v3,26.4176,11.89,USD,azure-virtual machines-prod-001,Charge for Virtual Machines D2s_v3 in us-east-1,FIN-OPS
2026-04-29,Azure,ACT-4481,Prod,us-east-1,Virtual Machines,Managed_Disks,26.1061,11.75,USD,azure-virtual machines-prod-001,Charge for Virtual Machines Managed_Disks in us-east-1,FIN-OPS
2026-04-29,Azure,ACT-4504,Prod,us-east-1,SQL Database,vCore-Hours,54.9944,24.75,USD,azure-sql database-prod-001,Charge for SQL Database vCore-Hours in us-east-1,FIN-OPS
2026-04-29,Azure,ACT-3228,Prod,us-east-1,SQL Database,Data-Storage,21.9884,9.89,USD,azure-sql database-prod-001,Charge for SQL Database Data-Storage in us-east-1,FIN-OPS
2026-04-29,Azure,ACT-5043,Prod,us-east-1,Blob Storage,Hot-LRS-Storage,14.3268,6.45,USD,azure-blob storage-prod-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,FIN-OPS
2026-04-29,Azure,ACT-1307,Prod,us-east-1,Sentinel,Data-Ingestion,27.756,12.49,USD,azure-sentinel-prod-001,Charge for Sentinel Data-Ingestion in us-east-1,FIN-OPS
2026-04-29,Azure,ACT-3797,Prod,eu-west-1,Virtual Machines,D2s_v3,70.5346,31.74,USD,azure-virtual machines-prod-001,Charge for Virtual Machines D2s_v3 in eu-west-1,FIN-OPS
2026-04-29,Azure,ACT-4549,Prod,eu-west-1,Virtual Machines,Managed_Disks,51.1129,23.0,USD,azure-virtual machines-prod-001,Charge for Virtual Machines Managed_Disks in eu-west-1,FIN-OPS
2026-04-29,Azure,ACT-5872,Prod,eu-west-1,SQL Database,vCore-Hours,45.1821,20.33,USD,azure-sql database-prod-001,Charge for SQL Database vCore-Hours in eu-west-1,FIN-OPS
2026-04-29,Azure,ACT-5397,Prod,eu-west-1,SQL Database,Data-Storage,98.2812,44.23,USD,azure-sql database-prod-001,Charge for SQL Database Data-Storage in eu-west-1,FIN-OPS
2026-04-29,Azure,ACT-7139,Prod,eu-west-1,Blob Storage,Hot-LRS-Storage,95.3918,42.93,USD,azure-blob storage-prod-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,FIN-OPS
2026-04-29,Azure,ACT-9625,Prod,eu-west-1,Sentinel,Data-Ingestion,39.4077,17.73,USD,azure-sentinel-prod-001,Charge for Sentinel Data-Ingestion in eu-west-1,FIN-OPS
2026-04-29,Azure,ACT-4388,Prod,ap-south-1,Virtual Machines,D2s_v3,79.0401,35.57,USD,azure-virtual machines-prod-001,Charge for Virtual Machines D2s_v3 in ap-south-1,FIN-OPS
2026-04-29,Azure,ACT-7558,Prod,ap-south-1,Virtual Machines,Managed_Disks,27.2939,12.28,USD,azure-virtual machines-prod-001,Charge for Virtual Machines Managed_Disks in ap-south-1,FIN-OPS
2026-04-29,Azure,ACT-1647,Prod,ap-south-1,SQL Database,vCore-Hours,25.3442,11.4,USD,azure-sql database-prod-001,Charge for SQL Database vCore-Hours in ap-south-1,FIN-OPS
2026-04-29,Azure,ACT-2030,Prod,ap-south-1,SQL Database,Data-Storage,91.4951,41.17,USD,azure-sql database-prod-001,Charge for SQL Database Data-Storage in ap-south-1,FIN-OPS
2026-04-29,Azure,ACT-6522,Prod,ap-south-1,Blob Storage,Hot-LRS-Storage,24.3468,10.96,USD,azure-blob storage-prod-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,FIN-OPS
2026-04-29,Azure,ACT-4547,Prod,ap-south-1,Sentinel,Data-Ingestion,56.0581,25.23,USD,azure-sentinel-prod-001,Charge for Sentinel Data-Ingestion in ap-south-1,FIN-OPS
2026-04-29,Azure,ACT-6332,Staging,us-east-1,Virtual Machines,D2s_v3,79.579,11.94,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2026-04-29,Azure,ACT-7073,Staging,us-east-1,Virtual Machines,Managed_Disks,32.48,4.87,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2026-04-29,Azure,ACT-7391,Staging,us-east-1,SQL Database,vCore-Hours,63.3942,9.51,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2026-04-29,Azure,ACT-5552,Staging,us-east-1,SQL Database,Data-Storage,62.8021,9.42,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2026-04-29,Azure,ACT-6950,Staging,us-east-1,Blob Storage,Hot-LRS-Storage,67.7727,10.17,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2026-04-29,Azure,ACT-8578,Staging,us-east-1,Sentinel,Data-Ingestion,25.3195,3.8,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2026-04-29,Azure,ACT-8488,Staging,eu-west-1,Virtual Machines,D2s_v3,61.5858,9.24,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-9691,Staging,eu-west-1,Virtual Machines,Managed_Disks,72.6439,10.9,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-5522,Staging,eu-west-1,SQL Database,vCore-Hours,48.2952,7.24,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-1788,Staging,eu-west-1,SQL Database,Data-Storage,96.7962,14.52,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-3334,Staging,eu-west-1,Blob Storage,Hot-LRS-Storage,20.838,3.13,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-2231,Staging,eu-west-1,Sentinel,Data-Ingestion,84.8655,12.73,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-6991,Staging,ap-south-1,Virtual Machines,D2s_v3,21.7693,3.27,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-3158,Staging,ap-south-1,Virtual Machines,Managed_Disks,47.2506,7.09,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-6428,Staging,ap-south-1,SQL Database,vCore-Hours,86.7592,13.01,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-2241,Staging,ap-south-1,SQL Database,Data-Storage,44.2382,6.64,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-7131,Staging,ap-south-1,Blob Storage,Hot-LRS-Storage,32.1521,4.82,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-4068,Staging,ap-south-1,Sentinel,Data-Ingestion,83.7424,12.56,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-9868,Dev,us-east-1,Virtual Machines,D2s_v3,45.4878,6.82,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2026-04-29,Azure,ACT-8802,Dev,us-east-1,Virtual Machines,Managed_Disks,79.4377,11.92,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2026-04-29,Azure,ACT-6835,Dev,us-east-1,SQL Database,vCore-Hours,23.1536,3.47,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2026-04-29,Azure,ACT-9595,Dev,us-east-1,SQL Database,Data-Storage,47.3883,7.11,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2026-04-29,Azure,ACT-2905,Dev,us-east-1,Blob Storage,Hot-LRS-Storage,29.1268,4.37,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2026-04-29,Azure,ACT-7299,Dev,us-east-1,Sentinel,Data-Ingestion,33.9505,5.09,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2026-04-29,Azure,ACT-7791,Dev,eu-west-1,Virtual Machines,D2s_v3,58.2441,8.74,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-1246,Dev,eu-west-1,Virtual Machines,Managed_Disks,50.8116,7.62,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-5330,Dev,eu-west-1,SQL Database,vCore-Hours,30.1229,4.52,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-8829,Dev,eu-west-1,SQL Database,Data-Storage,17.0375,2.56,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-9925,Dev,eu-west-1,Blob Storage,Hot-LRS-Storage,93.7305,14.06,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-9717,Dev,eu-west-1,Sentinel,Data-Ingestion,18.8839,2.83,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-1123,Dev,ap-south-1,Virtual Machines,D2s_v3,20.5254,3.08,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-2381,Dev,ap-south-1,Virtual Machines,Managed_Disks,81.6677,12.25,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-6248,Dev,ap-south-1,SQL Database,vCore-Hours,23.1053,3.47,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-5040,Dev,ap-south-1,SQL Database,Data-Storage,80.2122,12.03,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-5619,Dev,ap-south-1,Blob Storage,Hot-LRS-Storage,26.7062,4.01,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-4431,Dev,ap-south-1,Sentinel,Data-Ingestion,99.9176,14.99,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-7999,Shared-Services,us-east-1,Virtual Machines,D2s_v3,13.5993,2.04,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2026-04-29,Azure,ACT-3471,Shared-Services,us-east-1,Virtual Machines,Managed_Disks,59.4463,8.92,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2026-04-29,Azure,ACT-1840,Shared-Services,us-east-1,SQL Database,vCore-Hours,65.1485,9.77,USD,azure-sql database-shared-services-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2026-04-29,Azure,ACT-5177,Shared-Services,us-east-1,SQL Database,Data-Storage,19.7915,2.97,USD,azure-sql database-shared-services-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2026-04-29,Azure,ACT-5998,Shared-Services,us-east-1,Blob Storage,Hot-LRS-Storage,26.3662,3.95,USD,azure-blob storage-shared-services-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2026-04-29,Azure,ACT-2812,Shared-Services,us-east-1,Sentinel,Data-Ingestion,39.8101,5.97,USD,azure-sentinel-shared-services-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2026-04-29,Azure,ACT-6648,Shared-Services,eu-west-1,Virtual Machines,D2s_v3,86.2574,12.94,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-8499,Shared-Services,eu-west-1,Virtual Machines,Managed_Disks,55.5186,8.33,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-1360,Shared-Services,eu-west-1,SQL Database,vCore-Hours,37.8604,5.68,USD,azure-sql database-shared-services-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-8105,Shared-Services,eu-west-1,SQL Database,Data-Storage,54.9456,8.24,USD,azure-sql database-shared-services-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-4168,Shared-Services,eu-west-1,Blob Storage,Hot-LRS-Storage,41.9815,6.3,USD,azure-blob storage-shared-services-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-3602,Shared-Services,eu-west-1,Sentinel,Data-Ingestion,71.3911,10.71,USD,azure-sentinel-shared-services-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2026-04-29,Azure,ACT-8639,Shared-Services,ap-south-1,Virtual Machines,D2s_v3,47.9672,7.2,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-6426,Shared-Services,ap-south-1,Virtual Machines,Managed_Disks,92.2702,13.84,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-9307,Shared-Services,ap-south-1,SQL Database,vCore-Hours,67.9907,10.2,USD,azure-sql database-shared-services-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-6073,Shared-Services,ap-south-1,SQL Database,Data-Storage,60.0407,9.01,USD,azure-sql database-shared-services-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-8164,Shared-Services,ap-south-1,Blob Storage,Hot-LRS-Storage,10.2235,1.53,USD,azure-blob storage-shared-services-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2026-04-29,Azure,ACT-8545,Shared-Services,ap-south-1,Sentinel,Data-Ingestion,97.4822,14.62,USD,azure-sentinel-shared-services-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2026-04-30,AWS,ACT-8063,Prod,us-east-1,EC2,RunInstances,30.9237,13.92,USD,aws-ec2-prod-001,Charge for EC2 RunInstances in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-4351,Prod,us-east-1,EC2,EBS:VolumeUsage,93.1185,41.9,USD,aws-ec2-prod-001,Charge for EC2 EBS:VolumeUsage in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-6788,Prod,us-east-1,EC2,DataTransfer-Out,89.2747,40.17,USD,aws-ec2-prod-001,Charge for EC2 DataTransfer-Out in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-4450,Prod,us-east-1,S3,StandardStorage,88.1874,39.68,USD,aws-s3-prod-001,Charge for S3 StandardStorage in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-1508,Prod,us-east-1,S3,Select-Storage,77.5212,34.88,USD,aws-s3-prod-001,Charge for S3 Select-Storage in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-5679,Prod,us-east-1,S3,DataTransfer-Out,93.1754,41.93,USD,aws-s3-prod-001,Charge for S3 DataTransfer-Out in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-7821,Prod,us-east-1,RDS,db.m5.large,44.9786,20.24,USD,aws-rds-prod-001,Charge for RDS db.m5.large in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-1494,Prod,us-east-1,RDS,StorageUsage,21.1731,9.53,USD,aws-rds-prod-001,Charge for RDS StorageUsage in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-3555,Prod,us-east-1,Lambda,Lambda-GB-Second,37.6238,16.93,USD,aws-lambda-prod-001,Charge for Lambda Lambda-GB-Second in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-1766,Prod,us-east-1,Lambda,Requests,73.3139,32.99,USD,aws-lambda-prod-001,Charge for Lambda Requests in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-4787,Prod,us-east-1,Databricks,Premium-Worker-DBU,15.3559,6.91,USD,aws-databricks-prod-001,Charge for Databricks Premium-Worker-DBU in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-6478,Prod,us-east-1,Databricks,Serverless-SQL-DBU,40.8058,18.36,USD,aws-databricks-prod-001,Charge for Databricks Serverless-SQL-DBU in us-east-1,FIN-OPS
2026-04-30,AWS,ACT-5631,Prod,eu-west-1,EC2,RunInstances,66.3442,29.85,USD,aws-ec2-prod-001,Charge for EC2 RunInstances in eu-west-1,FIN-OPS
2026-04-30,AWS,ACT-1446,Prod,eu-west-1,EC2,EBS:VolumeUsage,93.7631,42.19,USD,aws-ec2-prod-001,Charge for EC2 EBS:VolumeUsage in eu-west-1,FIN-OPS
2026-04-30,AWS,ACT-9284,Prod,eu-west-1,EC2,DataTransfer-Out,80.2182,36.1,USD,aws-ec2-prod-001,Charge for EC2 DataTransfer-Out in eu-west-1,FIN-OPS
2026-04-30,AWS,ACT-5864,Prod,eu-west-1,S3,StandardStorage,36.4301,16.39,USD,aws-s3-prod-001,Charge for S3 StandardStorage in eu-west-1,FIN-OPS
2026-04-30,AWS,ACT-8362,Prod,eu-west-1,S3,Select-Storage,44.6774,20.1,USD,aws-s3-prod-001,Charge for S3 Select-Storage in eu-west-1,FIN-OPS
